day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;305200;PINA_COLADAS;14844;63;14843;58;;;14846;27;14847;58;;;14845.0;-79147.75
2;305300;BANANAS;4830;1;4829;23;;;4834;4;4836;25;;;4832.0;639.4296875
2;305300;PEARLS;9996;2;9995;23;;;10002;4;10004;2;10005;23;9999.0;3681.0
2;305300;COCONUTS;7906;171;;;;;7909;171;;;;;7907.5;-5712.0
2;305300;PINA_COLADAS;14845;97;;;;;14846;26;14848;97;;;14845.5;-79499.5
2;305400;PINA_COLADAS;14849;110;;;;;14852;110;;;;;14850.5;-80864.5
2;305400;COCONUTS;7906;180;;;;;7909;180;;;;;7907.5;-5751.5
2;305400;BANANAS;4835;10;4830;25;;;4836;2;4837;23;;;4835.5;630.90625
2;305400;PEARLS;9996;2;9995;23;;;10002;2;10004;2;10005;23;9999.0;3681.0
2;305500;BANANAS;4830;27;;;;;4837;27;;;;;4833.5;622.9140625
2;305500;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;3681.0
2;305500;COCONUTS;7905;205;;;;;7908;205;;;;;7906.5;-4992.5
2;305500;PINA_COLADAS;14845;23;14844;57;;;14847;23;14848;57;;;14846.0;-79447.5
2;305600;BANANAS;4830;26;;;;;4836;2;4837;25;;;4833.0;630.7578125
2;305600;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;3681.0
2;305600;COCONUTS;7906;170;;;;;7908;58;7909;112;;;7907.0;-5515.0
2;305600;PINA_COLADAS;14849;98;;;;;14852;98;;;;;14850.5;-80872.0
2;305700;BANANAS;4830;20;;;;;4836;1;4837;20;;;4833.0;630.203125
2;305700;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;3681.0
2;305700;COCONUTS;7907;214;;;;;7909;69;7910;145;;;7908.0;-6054.5
2;305700;PINA_COLADAS;14852;96;;;;;14855;96;;;;;14853.5;-81669.0
2;305800;PINA_COLADAS;14850;38;14849;66;;;14852;38;14853;66;;;14851.0;-80957.5
2;305800;BANANAS;4830;20;;;;;4834;2;4836;20;;;4832.0;634.203125
2;305800;PEARLS;9995;20;;;;;10002;2;10005;20;;;9998.5;3681.0
2;305800;COCONUTS;7906;191;;;;;7908;45;7909;146;;;7907.0;-5471.5
2;305900;BANANAS;4831;6;4830;26;;;4836;26;;;;;4833.5;632.609375
2;305900;PEARLS;9998;6;9995;26;;;10005;26;;;;;10001.5;3681.0
2;305900;COCONUTS;7905;208;;;;;7908;208;;;;;7906.5;-5113.5
2;305900;PINA_COLADAS;14845;84;;;;;14848;84;;;;;14846.5;-79652.5
2;306000;BANANAS;4830;24;;;;;4836;24;;;;;4833.0;635.1328125
2;306000;PEARLS;10002;8;9995;24;;;10005;24;;;;;10003.5;3681.0
2;306000;COCONUTS;7906;190;;;;;7909;190;;;;;7907.5;-5681.0
2;306000;PINA_COLADAS;14848;26;14847;58;;;14850;26;14851;58;;;14849.0;-80401.0
2;306100;BANANAS;4830;21;;;;;4835;10;4837;21;;;4832.5;629.5859375
2;306100;PEARLS;9995;21;;;;;9998;1;10002;10;10005;21;9996.5;3687.0
2;306100;COCONUTS;7905;205;;;;;7908;205;;;;;7906.5;-5231.0
2;306100;PINA_COLADAS;14847;28;14846;51;;;14849;28;14850;51;;;14848.0;-80087.0
2;306200;PINA_COLADAS;14842;89;;;;;14845;89;;;;;14843.5;-78783.0
2;306200;BANANAS;4830;30;;;;;4836;30;;;;;4833.0;635.578125
2;306200;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;3689.0
2;306200;COCONUTS;7904;163;;;;;7905;60;7906;40;7907;123;7904.5;-4319.5
2;306300;BANANAS;4830;25;;;;;4834;9;4836;25;;;4832.0;634.7109375
2;306300;PEARLS;9996;2;9995;23;;;10002;9;10004;2;10005;23;9999.0;3689.0
2;306300;COCONUTS;7904;142;;;;;7907;142;;;;;7905.5;-4397.5
2;306300;PINA_COLADAS;14841;85;;;;;14844;85;;;;;14842.5;-78498.5
2;306400;BANANAS;4829;25;;;;;4836;25;;;;;4832.5;638.171875
2;306400;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;3691.0
2;306400;COCONUTS;7903;166;;;;;7906;166;;;;;7904.5;-4003.5
2;306400;PINA_COLADAS;14841;28;14840;52;;;14844;80;;;;;14842.5;-78305.5
2;306500;PINA_COLADAS;14840;106;;;;;14843;40;14844;66;;;14841.5;-78218.5
2;306500;BANANAS;4830;6;4829;31;;;4836;31;;;;;4833.0;644.734375
2;306500;PEARLS;9998;5;9996;1;9995;30;10004;1;10005;30;;;10001.0;3691.0
2;306500;COCONUTS;7904;199;;;;;7906;66;7907;133;;;7905.0;-4291.0
2;306600;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;3691.0
2;306600;BANANAS;4829;29;;;;;4836;29;;;;;4832.5;660.74609375
2;306600;COCONUTS;7905;165;;;;;7907;49;7908;116;;;7906.0;-4899.0
2;306600;PINA_COLADAS;14842;82;;;;;14845;82;;;;;14843.5;-78646.5
2;306700;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;3691.0
2;306700;BANANAS;4834;1;4829;25;;;4836;25;;;;;4835.0;662.59765625
2;306700;COCONUTS;7905;166;;;;;7908;166;;;;;7906.5;-5189.5
2;306700;PINA_COLADAS;14843;38;14842;51;;;14845;38;14846;51;;;14844.0;-78843.0
2;306800;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;3691.0
2;306800;BANANAS;4829;25;;;;;4835;25;;;;;4832.0;668.28515625
2;306800;COCONUTS;7903;166;;;;;7906;166;;;;;7904.5;-3918.5
2;306800;PINA_COLADAS;14839;86;;;;;14840;37;14842;86;;;14839.5;-77977.75
2;306900;PINA_COLADAS;14838;97;;;;;14841;35;14842;62;;;14839.5;-78012.625
2;306900;PEARLS;9998;5;9995;28;;;10005;28;;;;;10001.5;3691.0
2;306900;BANANAS;4830;7;4829;28;;;4836;28;;;;;4833.0;665.09375
2;306900;COCONUTS;7904;203;;;;;7905;53;7907;203;;;7904.5;-4369.0
2;307000;PEARLS;10002;1;9995;27;;;10005;27;;;;;10003.5;3691.0
2;307000;BANANAS;4829;27;;;;;4836;27;;;;;4832.5;657.671875
2;307000;COCONUTS;7904;187;;;;;7907;187;;;;;7905.5;-4432.5
2;307000;PINA_COLADAS;14842;87;;;;;14845;87;;;;;14843.5;-78496.625
2;307100;PEARLS;9998;9;9995;21;;;10005;21;;;;;10001.5;3693.0
2;307100;BANANAS;4832;4;4830;9;4829;21;4836;21;;;;;4834.0;656.7890625
2;307100;COCONUTS;7904;52;7903;100;;;7906;152;;;;;7905.0;-4173.5
2;307100;PINA_COLADAS;14842;89;;;;;14845;89;;;;;14843.5;-78548.125
2;307200;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;3693.0
2;307200;BANANAS;4830;1;4829;25;;;4836;26;;;;;4833.0;657.0625
2;307200;COCONUTS;7902;197;;;;;7905;197;;;;;7903.5;-3416.0
2;307200;PINA_COLADAS;14841;99;;;;;14844;99;;;;;14842.5;-78363.75
2;307300;PINA_COLADAS;14839;98;;;;;14842;98;;;;;14840.5;-78105.5
2;307300;BANANAS;4831;1;4830;29;;;4837;29;;;;;4834.0;646.875
2;307300;PEARLS;10002;4;9998;2;9995;29;10005;29;;;;;10003.5;3693.0
2;307300;COCONUTS;7902;198;;;;;7905;198;;;;;7903.5;-3419.5
2;307400;BANANAS;4830;22;;;;;4836;1;4837;21;;;4833.0;655.1953125
2;307400;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;3695.0
2;307400;COCONUTS;7903;194;;;;;7905;58;7906;136;;;7904.0;-3670.0
2;307400;PINA_COLADAS;14840;111;;;;;14843;111;;;;;14841.5;-78237.75
2;307500;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;3695.0
2;307500;COCONUTS;7903;209;;;;;7905;76;7906;133;;;7904.0;-3704.0
2;307500;PINA_COLADAS;14842;79;;;;;14845;79;;;;;14843.5;-78481.875
2;307500;BANANAS;4835;1;4830;30;;;4837;30;;;;;4836.0;655.60546875
2;307600;PEARLS;9998;6;9995;30;;;10005;30;;;;;10001.5;3695.0
2;307600;COCONUTS;7902;166;;;;;7905;166;;;;;7903.5;-3455.0
2;307600;PINA_COLADAS;14838;111;;;;;14841;111;;;;;14839.5;-77953.875
2;307600;BANANAS;4831;6;4830;30;;;4837;30;;;;;4834.0;649.828125
2;307700;PINA_COLADAS;14838;87;;;;;14841;87;;;;;14839.5;-77931.25
2;307700;BANANAS;4831;2;4830;23;;;4837;25;;;;;4834.0;646.3828125
2;307700;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;3695.0
2;307700;COCONUTS;7903;194;;;;;7906;194;;;;;7904.5;-3949.5
2;307800;BANANAS;4831;2;4830;22;;;4835;7;4837;24;;;4833.0;647.953125
2;307800;PEARLS;9996;2;9995;22;;;10002;7;10004;2;10005;22;9999.0;3695.0
2;307800;COCONUTS;7904;73;7903;104;;;7906;177;;;;;7905.0;-4104.5
2;307800;PINA_COLADAS;14838;110;;;;;14841;110;;;;;14839.5;-77974.375
2;307900;PEARLS;9998;3;9996;1;9995;21;10004;1;10005;21;;;10001.0;3695.0
2;307900;COCONUTS;7903;151;;;;;7904;77;7906;151;;;7903.5;-3929.5
2;307900;PINA_COLADAS;14837;28;14836;51;;;14839;28;14840;51;;;14838.0;-77766.25
2;307900;BANANAS;4831;4;4830;21;;;4837;22;;;;;4834.0;647.9140625
2;308000;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;3695.0
2;308000;COCONUTS;7903;173;;;;;7906;173;;;;;7904.5;-3808.0
2;308000;PINA_COLADAS;14837;78;;;;;14840;78;;;;;14838.5;-77918.75
2;308000;BANANAS;4830;32;;;;;4836;2;4837;30;;;4833.0;652.921875
2;308100;PINA_COLADAS;14837;100;;;;;14840;100;;;;;14838.5;-77926.6875
2;308100;BANANAS;4831;1;4830;21;;;4837;22;;;;;4834.0;648.2890625
2;308100;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;3695.0
2;308100;COCONUTS;7902;212;;;;;7905;212;;;;;7903.5;-3351.0
2;308200;BANANAS;4831;7;4830;27;;;4837;27;;;;;4834.0;651.8515625
2;308200;PEARLS;9998;7;9995;27;;;10005;27;;;;;10001.5;3695.0
2;308200;COCONUTS;7902;169;;;;;7904;40;7905;129;;;7903.0;-3089.5
2;308200;PINA_COLADAS;14838;48;14837;66;;;14840;20;14841;66;;;14839.0;-77938.25
2;308300;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;3695.0
2;308300;COCONUTS;7902;178;;;;;7904;178;;;;;7903.0;-3008.5
2;308300;PINA_COLADAS;14836;87;;;;;14839;87;;;;;14837.5;-77846.625
2;308300;BANANAS;4830;31;;;;;4836;2;4837;29;;;4833.0;653.82421875
2;308400;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;3695.0
2;308400;COCONUTS;7901;188;;;;;7904;188;;;;;7902.5;-2589.0
2;308400;PINA_COLADAS;14834;108;;;;;14837;33;14838;75;;;14835.5;-77751.875
2;308400;BANANAS;4830;24;;;;;4833;1;4836;2;4837;22;4831.5;655.609375
2;308500;PINA_COLADAS;14836;88;;;;;14839;88;;;;;14837.5;-77855.9375
2;308500;BANANAS;4830;1;4829;28;;;4834;3;4836;29;;;4832.0;658.3125
2;308500;PEARLS;9996;1;9995;28;;;10002;3;10004;1;10005;28;9999.0;3695.0
2;308500;COCONUTS;7901;166;;;;;7904;166;;;;;7902.5;-2641.0
2;308600;BANANAS;4829;21;;;;;4836;21;;;;;4832.5;660.2109375
2;308600;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;3695.0
2;308600;COCONUTS;7902;67;7901;201;;;7904;201;;;;;7903.0;-2838.0
2;308600;PINA_COLADAS;14835;84;;;;;14838;84;;;;;14836.5;-77794.3125
2;308700;PEARLS;9996;2;9995;27;;;9998;1;10004;2;10005;27;9997.0;3695.0
2;308700;COCONUTS;7901;215;;;;;7903;73;7904;142;;;7902.0;-2480.5
2;308700;PINA_COLADAS;14832;88;;;;;14835;88;;;;;14833.5;-77597.25
2;308700;BANANAS;4829;29;;;;;4836;29;;;;;4832.5;685.5390625
2;308800;COCONUTS;7902;218;;;;;7904;71;7905;147;;;7903.0;-3025.0
2;308800;PINA_COLADAS;14831;95;;;;;14834;95;;;;;14832.5;-77571.3125
2;308800;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;3697.0
2;308800;BANANAS;4829;28;;;;;4836;28;;;;;4832.5;676.640625
2;308900;PINA_COLADAS;14833;101;;;;;14836;36;14837;65;;;14834.5;-77692.8125
2;308900;PEARLS;9996;1;9995;30;;;10002;5;10004;1;10005;30;9999.0;3697.0
2;308900;BANANAS;4829;31;;;;;4830;8;4834;5;4836;31;4829.5;684.0625
2;308900;COCONUTS;7903;179;;;;;7906;179;;;;;7904.5;-3845.5
2;309000;PEARLS;10002;1;9995;25;;;10005;25;;;;;10003.5;3697.0
2;309000;BANANAS;4829;25;;;;;4836;25;;;;;4832.5;679.6015625
2;309000;COCONUTS;7904;193;;;;;7905;65;7907;193;;;7904.5;-4394.5
2;309000;PINA_COLADAS;14836;93;;;;;14839;93;;;;;14837.5;-77852.5
2;309100;COCONUTS;7905;189;;;;;7907;45;7908;144;;;7906.0;-4905.0
2;309100;PINA_COLADAS;14839;30;14838;75;;;14841;30;14842;75;;;14840.0;-78005.5625
2;309100;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;3699.0
2;309100;BANANAS;4829;30;;;;;4836;30;;;;;4832.5;677.109375
2;309200;COCONUTS;7904;186;;;;;7907;186;;;;;7905.5;-4670.5
2;309200;PINA_COLADAS;14838;106;;;;;14841;106;;;;;14839.5;-77964.625
2;309200;PEARLS;9996;2;9995;22;;;10002;8;10004;2;10005;22;9999.0;3699.0
2;309200;BANANAS;4830;24;;;;;4835;8;4837;24;;;4832.5;665.671875
2;309300;PINA_COLADAS;14839;30;14838;81;;;14841;81;;;;;14840.0;-78204.5
2;309300;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;3699.0
2;309300;BANANAS;4830;23;;;;;4837;23;;;;;4833.5;669.703125
2;309300;COCONUTS;7904;226;;;;;7907;226;;;;;7905.5;-4459.5
2;309400;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;3699.0
2;309400;BANANAS;4830;31;;;;;4836;31;;;;;4833.0;674.9609375
2;309400;COCONUTS;7904;157;;;;;7907;157;;;;;7905.5;-4459.5
2;309400;PINA_COLADAS;14837;95;;;;;14840;95;;;;;14838.5;-77993.75
2;309500;COCONUTS;7904;42;7903;101;;;7906;143;;;;;7905.0;-4172.0
2;309500;PINA_COLADAS;14834;72;;;;;14837;87;;;;;14835.5;-77304.5
2;309500;BANANAS;4829;27;;;;;4835;1;4836;26;;;4832.0;690.125
2;309500;PEARLS;9996;1;9995;26;;;9998;1;10004;1;10005;26;9997.0;3699.0
2;309600;COCONUTS;7904;158;;;;;7907;158;;;;;7905.5;-4599.5
2;309600;PINA_COLADAS;14831;77;;;;;14834;77;;;;;14832.5;-76774.5
2;309600;BANANAS;4829;28;;;;;4835;28;;;;;4832.0;693.6171875
2;309600;PEARLS;10002;8;9996;2;9995;26;10004;2;10005;26;;;10003.0;3701.0
2;309700;PINA_COLADAS;14831;88;;;;;14834;88;;;;;14832.5;-76715.25
2;309700;BANANAS;4829;28;;;;;4830;3;4835;28;;;4829.5;692.78125
2;309700;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;3703.0
2;309700;COCONUTS;7904;154;;;;;7907;154;;;;;7905.5;-4407.5
2;309800;BANANAS;4828;26;;;;;4835;27;;;;;4831.5;708.5078125
2;309800;PEARLS;10002;1;9995;27;;;10005;27;;;;;10003.5;3703.0
2;309800;COCONUTS;7905;196;;;;;7908;196;;;;;7906.5;-5074.0
2;309800;PINA_COLADAS;14832;28;14831;56;;;14834;28;14835;56;;;14833.0;-76862.0
2;309900;COCONUTS;7905;210;;;;;7908;210;;;;;7906.5;-5126.0
2;309900;PINA_COLADAS;14832;99;;;;;14835;99;;;;;14833.5;-77016.25
2;309900;BANANAS;4831;4;4828;24;;;4833;2;4835;24;;;4832.0;701.8359375
2;309900;PEARLS;9995;24;;;;;10002;2;10005;24;;;9998.5;3703.0
2;310000;PINA_COLADAS;14830;36;14829;54;;;14832;36;14833;54;;;14831.0;-76488.0
2;310000;BANANAS;4828;24;;;;;4835;24;;;;;4831.5;701.7421875
2;310000;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;3703.0
2;310000;COCONUTS;7904;202;;;;;7907;202;;;;;7905.5;-4378.0
2;310100;PINA_COLADAS;14829;77;;;;;14832;77;;;;;14830.5;-76601.5
2;310100;BANANAS;4829;26;;;;;4835;26;;;;;4832.0;693.640625
2;310100;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;3703.0
2;310100;COCONUTS;7904;192;;;;;7907;192;;;;;7905.5;-4463.0
2;310200;BANANAS;4828;25;;;;;4834;2;4835;23;;;4831.0;707.1328125
2;310200;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;3703.0
2;310200;COCONUTS;7905;204;;;;;7908;204;;;;;7906.5;-5214.5
2;310200;PINA_COLADAS;14831;22;14830;63;;;14833;22;14834;63;;;14832.0;-76726.25
2;310300;PINA_COLADAS;14826;74;;;;;14829;74;;;;;14827.5;-76267.625
2;310300;BANANAS;4828;26;;;;;4834;1;4835;25;;;4831.0;710.6640625
2;310300;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;3703.0
2;310300;COCONUTS;7905;24;7904;66;7903;111;7906;177;;;;;7905.5;-4086.5
2;310400;PINA_COLADAS;14826;29;14825;54;;;14829;83;;;;;14827.5;-76354.125
2;310400;BANANAS;4828;21;;;;;4834;21;;;;;4831.0;711.03125
2;310400;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;3703.0
2;310400;COCONUTS;7904;179;;;;;7906;76;7907;103;;;7905.0;-4272.0
2;310500;PINA_COLADAS;14826;76;;;;;14829;76;;;;;14827.5;-76504.4375
2;310500;BANANAS;4828;22;;;;;4832;10;4834;22;;;4830.0;712.5234375
2;310500;PEARLS;9995;22;;;;;10002;7;10005;22;;;9998.5;3723.0
2;310500;COCONUTS;7905;207;;;;;7908;207;;;;;7906.5;-5192.0
2;310600;BANANAS;4828;2;4827;20;;;4834;22;;;;;4831.0;715.1875
2;310600;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;3723.0
2;310600;COCONUTS;7906;120;7905;109;;;7908;181;;;;;7907.0;-5360.0
2;310600;PINA_COLADAS;14826;100;;;;;14829;100;;;;;14827.5;-76487.1875
2;310700;PINA_COLADAS;14827;96;;;;;14830;96;;;;;14828.5;-76433.4375
2;310700;BANANAS;4828;1;4827;29;;;4834;30;;;;;4831.0;715.875
2;310700;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;3723.0
2;310700;COCONUTS;7906;67;7905;128;;;7908;195;;;;;7907.0;-5328.5
2;310800;PINA_COLADAS;14830;37;14829;60;;;14832;37;14833;60;;;14831.0;-76309.0
2;310800;BANANAS;4828;31;;;;;4834;2;4835;29;;;4831.0;706.25
2;310800;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;3723.0
2;310800;COCONUTS;7906;206;;;;;7909;206;;;;;7907.5;-5573.5
2;310900;PINA_COLADAS;14831;25;14830;85;;;14833;85;;;;;14832.0;-76284.5
2;310900;BANANAS;4829;10;4828;30;;;4835;30;;;;;4832.0;696.453125
2;310900;PEARLS;9998;10;9995;30;;;10005;30;;;;;10001.5;3723.0
2;310900;COCONUTS;7906;174;;;;;7909;174;;;;;7907.5;-5668.0
2;311000;PEARLS;9998;10;9996;1;9995;22;10004;1;10005;22;;;10001.0;3723.0
2;311000;BANANAS;4829;11;4828;22;;;4835;23;;;;;4832.0;699.7265625
2;311000;COCONUTS;7905;180;;;;;7908;180;;;;;7906.5;-5217.5
2;311000;PINA_COLADAS;14828;29;14827;72;;;14831;101;;;;;14829.5;-76406.0
2;311100;PEARLS;10002;1;9996;1;9995;28;10004;1;10005;28;;;10003.0;3723.0
2;311100;BANANAS;4829;29;;;;;4836;29;;;;;4832.5;681.21875
2;311100;COCONUTS;7905;191;;;;;7908;191;;;;;7906.5;-5148.5
2;311100;PINA_COLADAS;14827;98;;;;;14830;98;;;;;14828.5;-76441.375
2;311200;PINA_COLADAS;14831;39;14830;65;;;14833;39;14834;65;;;14832.0;-76258.875
2;311200;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;3725.0
2;311200;BANANAS;4829;2;4828;24;;;4835;26;;;;;4832.0;697.09375
2;311200;COCONUTS;7907;176;;;;;7908;52;7910;176;;;7907.5;-6172.5
2;311300;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;3731.0
2;311300;BANANAS;4829;30;;;;;4835;30;;;;;4832.0;692.765625
2;311300;COCONUTS;7907;209;;;;;7910;209;;;;;7908.5;-6389.0
2;311300;PINA_COLADAS;14831;109;;;;;14834;109;;;;;14832.5;-76218.9375
2;311400;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;3731.0
2;311400;BANANAS;4829;30;;;;;4835;31;;;;;4832.0;691.7578125
2;311400;COCONUTS;7907;215;;;;;7909;70;7910;145;;;7908.0;-6109.5
2;311400;PINA_COLADAS;14831;32;14830;72;;;14833;32;14834;72;;;14832.0;-76257.625
2;311500;PEARLS;10002;1;9998;10;9996;1;10004;1;10005;28;;;10003.0;3731.0
2;311500;BANANAS;4830;11;4829;28;;;4836;29;;;;;4833.0;678.0390625
2;311500;COCONUTS;7910;69;7909;105;;;7912;174;;;;;7911.0;-7703.5
2;311500;PINA_COLADAS;14840;27;14839;58;;;14842;27;14843;58;;;14841.0;-75795.5
2;311600;PINA_COLADAS;14835;87;;;;;14838;87;;;;;14836.5;-75792.75
2;311600;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;3733.0
2;311600;BANANAS;4829;30;;;;;4836;30;;;;;4832.5;682.4140625
2;311600;COCONUTS;7908;199;;;;;7911;199;;;;;7909.5;-6884.5
2;311700;BANANAS;4829;28;;;;;4836;28;;;;;4832.5;689.484375
2;311700;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;3733.0
2;311700;COCONUTS;7908;216;;;;;7911;216;;;;;7909.5;-6781.0
2;311700;PINA_COLADAS;14837;101;;;;;14840;101;;;;;14838.5;-76164.625
2;311800;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;3733.0
2;311800;COCONUTS;7909;182;;;;;7911;55;7912;127;;;7910.0;-7224.5
2;311800;BANANAS;4829;21;;;;;4835;21;;;;;4832.0;692.8125
2;311800;PINA_COLADAS;14837;25;14836;63;;;14839;25;14840;63;;;14838.0;-76115.875
2;311900;BANANAS;4829;24;;;;;4833;7;4835;24;;;4831.0;692.296875
2;311900;PEARLS;9996;1;9995;23;;;10002;7;10004;1;10005;23;9999.0;3733.0
2;311900;COCONUTS;7909;185;;;;;7911;185;;;;;7910.0;-7208.5
2;311900;PINA_COLADAS;14836;92;;;;;14839;92;;;;;14837.5;-76094.5
2;312000;PINA_COLADAS;14835;31;14834;55;;;14838;86;;;;;14836.5;-75880.0
2;312000;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;3733.0
2;312000;COCONUTS;7908;214;;;;;7910;64;7911;150;;;7909.0;-6668.0
2;312000;BANANAS;4828;26;;;;;4835;26;;;;;4831.5;703.203125
2;312100;BANANAS;4829;30;;;;;4835;1;4836;29;;;4832.0;689.0546875
2;312100;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;3733.0
2;312100;COCONUTS;7909;178;;;;;7912;178;;;;;7910.5;-7497.5
2;312100;PINA_COLADAS;14836;91;;;;;14839;91;;;;;14837.5;-76334.5
2;312200;PEARLS;9998;1;9996;2;9995;24;10004;2;10005;24;;;10001.0;3736.0
2;312200;COCONUTS;7910;71;7909;140;;;7912;211;;;;;7911.0;-7773.5
2;312200;BANANAS;4830;1;4829;26;;;4832;1;4835;2;4836;24;4831.0;687.0234375
2;312200;PINA_COLADAS;14837;102;;;;;14840;102;;;;;14838.5;-76551.0
2;312300;BANANAS;4830;6;4829;26;;;4835;26;;;;;4832.5;692.6875
2;312300;PEARLS;10002;3;9998;6;9996;1;10004;1;10005;25;;;10003.0;3736.0
2;312300;COCONUTS;7910;146;;;;;7911;49;7913;146;;;7910.5;-8209.0
2;312300;PINA_COLADAS;14837;103;;;;;14840;103;;;;;14838.5;-76649.5
2;312400;PINA_COLADAS;14840;73;;;;;14843;73;;;;;14841.5;-77425.5
2;312400;PEARLS;9998;3;9996;1;9995;20;10004;1;10005;20;;;10001.0;3736.0
2;312400;COCONUTS;7911;172;;;;;7913;55;7914;117;;;7912.0;-8502.5
2;312400;BANANAS;4830;3;4829;21;;;4836;21;;;;;4833.0;683.9375
2;312500;BANANAS;4830;22;;;;;4836;22;;;;;4833.0;672.609375
2;312500;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;3736.0
2;312500;COCONUTS;7911;195;;;;;7914;195;;;;;7912.5;-8629.5
2;312500;PINA_COLADAS;14839;88;;;;;14842;88;;;;;14840.5;-77180.5
2;312600;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;3736.0
2;312600;COCONUTS;7911;212;;;;;7914;212;;;;;7912.5;-8807.0
2;312600;BANANAS;4830;25;;;;;4836;25;;;;;4833.0;671.1171875
2;312600;PINA_COLADAS;14843;98;;;;;14844;26;14846;98;;;14843.5;-78398.5
2;312700;BANANAS;4830;1;4829;22;;;4836;24;;;;;4833.0;677.828125
2;312700;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;3736.0
2;312700;COCONUTS;7912;69;7911;147;;;7914;216;;;;;7913.0;-8989.0
2;312700;PINA_COLADAS;14843;83;;;;;14846;83;;;;;14844.5;-78299.0
2;312800;PINA_COLADAS;14843;99;;;;;14846;99;;;;;14844.5;-78320.0
2;312800;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;3736.0
2;312800;COCONUTS;7911;203;;;;;7914;203;;;;;7912.5;-8591.5
2;312800;BANANAS;4829;22;;;;;4835;2;4836;20;;;4832.0;689.65625
2;312900;BANANAS;4829;26;;;;;4835;26;;;;;4832.0;693.46875
2;312900;PEARLS;10002;4;9995;26;;;10005;26;;;;;10003.5;3736.0
2;312900;COCONUTS;7911;49;7910;114;;;7913;163;;;;;7912.0;-8360.0
2;312900;PINA_COLADAS;14840;97;;;;;14843;97;;;;;14841.5;-77522.5
2;313000;PEARLS;9998;3;9996;2;9995;30;10004;2;10005;30;;;10001.0;3736.0
2;313000;COCONUTS;7911;79;7910;114;;;7913;193;;;;;7912.0;-8332.0
2;313000;BANANAS;4830;6;4829;30;;;4836;32;;;;;4833.0;676.125
2;313000;PINA_COLADAS;14840;98;;;;;14843;98;;;;;14841.5;-77488.5
2;313100;BANANAS;4830;22;;;;;4836;22;;;;;4833.0;671.125
2;313100;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;3736.0
2;313100;COCONUTS;7913;14;7911;168;;;7914;168;;;;;7913.5;-8873.5
2;313100;PINA_COLADAS;14840;107;;;;;14843;107;;;;;14841.5;-77553.0
2;313200;PINA_COLADAS;14841;98;;;;;14842;30;14844;98;;;14841.5;-77763.0
